Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.0,0.0,39.3,836,215,8,0,100.0,0,0.0,0,20,False,0.0,0.0,0,163,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,2.0,2.6,42.8,848,201,8,0,99.6,0,3.5,0,25,False,0.0,0.0,0,42,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,1.9,0.9,45.6,844,217,-5,0,99.7,0,2.8,0,20,False,0.0,0.0,0,200,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,1.8,2.3,48.9,859,211,-1,0,99.4,0,3.3,0,22,False,0.0,0.0,0,158,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,1.8,3.6,49.9,917,211,2,0,99.2,0,1.0,0,25,False,0.0,0.0,0,166,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,1.8,3.6,50.1,894,215,18,0,99.0,0,0.2,0,25,False,0.0,0.0,0,88,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,1.8,3.0,49.1,932,222,-7,0,99.0,0,-1.0,0,24,False,0.0,0.0,0,69,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,1.7,4.3,48.8,1021,208,10,0,98.7,0,-0.3,0,25,False,0.0,0.0,0,150,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,1.8,4.2,46.3,1047,217,-1,0,98.6,0,-2.5,0,26,False,1.1,2.2,0,162,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,1.9,4.5,43.1,1138,215,-1,0,98.5,0,-3.2,0,28,False,17.9,35.8,0,78,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,1.9,4.7,39.5,1260,207,-12,0,98.3,0,-3.6,0,28,True,51.8,103.6,0,228,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.7128,-74.006,11,0,1.9,4.9,35.8,1435,209,-4,0,98.2,1,-3.7,0,28,True,99.1,198.2,0,241,INICIAR RESGATE (ALTA CONFIANÇA DA IA)
1970-01-01 00:00:12,40.7128,-74.006,12,0,2.0,5.2,31.4,1458,211,-4,0,98.0,1,-4.4,0,30,True,99.9,199.8,0,190,INICIAR RESGATE (ALTA CONFIANÇA DA IA)
1970-01-01 00:00:13,40.7128,-74.006,13,0,1.9,3.8,27.4,1417,203,-7,0,98.1,1,-4.0,0,26,True,99.2,198.4,0,155,INICIAR RESGATE (ALTA CONFIANÇA DA IA)
1970-01-01 00:00:14,40.7128,-74.006,14,0,1.9,3.0,25.1,1248,204,6,0,98.0,0,-2.3,0,25,True,59.2,118.4,0,212,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.7128,-74.006,15,0,1.9,3.6,25.2,1148,200,3,0,97.8,0,0.1,0,26,False,0.2,0.4,0,102,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.7128,-74.006,16,0,1.8,4.2,24.2,1063,209,7,0,97.7,0,-1.0,0,26,False,1.0,2.0,0,160,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.7128,-74.006,17,0,1.9,4.1,25.4,1015,199,2,0,97.6,0,1.2,0,27,False,0.0,0.0,0,12,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.7128,-74.006,18,0,1.8,3.9,24.1,962,203,-22,0,97.4,0,-1.3,0,25,False,0.0,0.0,0,164,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.7128,-74.006,19,0,1.9,3.8,24.7,921,199,9,0,97.3,0,0.6,0,26,False,0.0,0.0,0,22,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.7128,-74.006,20,0,1.8,3.3,25.0,932,195,3,0,97.3,0,0.3,0,24,False,0.0,0.0,0,30,CONTINUAR EXPLORACAO
