Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.2,0.2,39.2,887,216,-1,0,100.0,0,0.0,0,22,False,0.0,0.0,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,2.2,0.0,43.1,903,212,0,0,99.9,0,3.9,0,22,False,0.0,0.0,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,2.2,0.7,46.2,890,219,-18,0,99.7,0,3.1,0,23,False,0.0,0.0,0,4,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,2.2,0.0,47.7,933,215,-3,0,99.6,0,1.5,0,22,False,0.0,0.0,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,2.2,0.0,49.7,929,211,-7,0,99.5,0,2.0,0,22,False,0.0,0.0,0,5,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,2.3,0.0,50.0,954,215,-7,0,99.4,0,0.3,0,23,False,0.0,0.0,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,2.2,0.0,49.3,979,202,10,0,99.3,0,-0.7,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,2.2,0.1,48.6,1093,209,-4,0,99.2,0,-0.7,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,2.2,0.6,45.9,1095,217,5,0,99.0,0,-2.7,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,2.2,0.3,42.8,1101,207,-5,0,98.9,0,-3.1,0,22,False,0.0,0.0,0,4,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,2.2,0.8,40.0,1164,210,-1,0,98.7,0,-2.8,0,23,False,0.2,0.4,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.7128,-74.006,11,0,2.3,0.3,36.5,1186,209,2,0,98.6,0,-3.5,0,23,False,0.5,1.0,0,4,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.7128,-74.006,12,0,2.3,0.3,31.9,1164,205,11,0,98.5,0,-4.6,0,23,False,0.2,0.4,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.7128,-74.006,13,0,2.3,0.0,27.7,1182,202,27,0,98.4,0,-4.2,0,23,False,0.3,0.6,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.7128,-74.006,14,0,2.3,0.0,24.4,1219,206,5,0,98.3,0,-3.3,0,23,False,15.7,31.4,0,23,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.7128,-74.006,15,0,2.3,0.9,25.6,1132,199,-12,0,98.1,0,1.2,0,24,False,22.7,45.4,0,36,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.7128,-74.006,16,0,2.2,0.1,24.9,1109,200,-4,0,98.1,0,-0.7,0,22,False,2.9,5.8,0,5,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.7128,-74.006,17,0,2.2,0.5,24.8,1065,203,-1,0,97.9,0,-0.1,0,23,False,1.0,2.0,0,4,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.7128,-74.006,18,0,2.2,1.2,25.2,1041,210,10,0,97.7,0,0.4,0,24,False,0.4,0.8,0,5,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.7128,-74.006,19,0,2.3,2.3,24.9,1000,208,-11,0,97.5,0,-0.3,0,27,False,0.3,0.6,0,5,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.7128,-74.006,20,0,2.3,0.8,25.3,970,206,12,0,97.5,0,0.4,0,24,False,0.0,0.0,0,3,CONTINUAR EXPLORACAO
1970-01-01 00:00:21,40.7128,-74.006,21,0,2.3,0.9,24.9,969,197,-11,0,97.4,0,-0.4,0,24,False,0.1,0.2,0,3,CONTINUAR EXPLORACAO
1970-01-01 00:00:22,40.7128,-74.006,22,0,2.2,1.8,25.1,919,204,-7,0,97.2,0,0.2,0,25,False,0.0,0.0,0,3,CONTINUAR EXPLORACAO
1970-01-01 00:00:23,40.7128,-74.006,23,0,2.2,2.6,25.5,887,210,-8,0,97.0,0,0.4,0,27,False,0.0,0.0,0,2,CONTINUAR EXPLORACAO
1970-01-01 00:00:24,40.7128,-74.006,24,0,2.2,3.2,24.5,891,199,-14,0,96.8,0,-1.0,0,28,False,0.0,0.0,0,4,CONTINUAR EXPLORACAO
