Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.0,0.2,39.3,877,214,13,0,100.0,0,0.0,0,20,False,0.0,0.0,0,121,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,2.0,0.0,43.2,924,209,0,0,99.9,0,3.9,0,20,False,0.0,0.0,0,23,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,2.1,3.6,45.6,931,209,3,0,99.4,0,2.4,0,28,False,0.0,0.0,0,35,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,2.1,3.8,48.4,915,211,11,0,99.3,0,2.8,0,28,False,0.0,0.0,0,81,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,2.1,5.5,50.1,932,213,19,0,99.0,0,1.7,0,32,False,0.0,0.0,0,32,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,2.1,6.2,50.0,991,216,-4,0,98.8,0,-0.1,0,33,False,0.0,0.0,0,76,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,2.0,6.6,50.0,1012,215,3,0,98.6,0,0.0,0,33,False,0.0,0.0,0,139,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,2.1,6.9,47.7,1043,217,-8,0,98.5,0,-2.3,0,34,False,0.0,0.0,0,86,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,2.2,8.0,45.9,1092,209,4,0,98.2,0,-1.8,0,38,False,0.0,0.0,0,28,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,2.2,9.5,43.0,1114,206,0,0,98.0,0,-2.9,0,41,False,0.0,0.0,0,12,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,2.2,10.4,40.2,1132,207,0,0,97.8,0,-2.8,0,42,False,0.0,0.0,0,43,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.7128,-74.006,11,0,2.1,10.3,36.5,1171,207,-19,0,97.6,0,-3.7,0,41,False,0.8,1.6,0,80,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.7128,-74.006,12,0,2.2,10.5,32.1,1170,209,-2,0,97.5,0,-4.4,0,43,False,0.1,0.2,0,123,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.7128,-74.006,13,0,2.1,9.9,28.0,1145,202,5,0,97.4,0,-4.1,0,40,False,0.0,0.0,0,111,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.7128,-74.006,14,0,2.1,10.4,25.5,1171,201,1,0,97.3,0,-2.5,0,41,False,0.3,0.6,0,60,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.7128,-74.006,15,0,2.0,9.2,25.7,1167,199,0,0,97.3,0,0.2,0,38,False,2.1,4.2,0,81,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.7128,-74.006,16,0,2.0,10.5,25.2,1111,203,-9,0,97.0,0,-0.5,0,41,False,0.3,0.6,0,100,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.7128,-74.006,17,0,2.0,11.0,25.0,1060,200,-19,0,96.9,0,-0.2,0,42,False,0.2,0.4,0,52,CONTINUAR EXPLORACAO
