Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.0,0.6,39.6,876,206,8,0,99.9,0,0.0,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,1.9,0.2,42.8,904,208,-6,0,99.7,0,3.2,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,1.9,0.0,45.6,900,212,-15,0,99.4,0,2.8,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,1.9,0.9,48.5,912,219,-1,0,99.0,0,2.9,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,1.9,1.0,49.8,946,213,11,0,98.7,0,1.3,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,1.9,0.1,49.8,989,216,-14,0,98.5,0,0.0,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,2.0,1.3,49.8,1022,218,-10,0,98.1,0,0.0,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,2.0,0.8,49.3,1032,215,1,0,97.8,0,-0.5,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,2.0,0.9,46.9,1051,216,11,0,97.5,0,-2.4,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,2.0,1.4,43.1,1127,213,1,0,97.2,0,-3.8,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,2.0,0.0,40.2,1136,203,8,0,97.0,0,-2.9,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.7128,-74.006,11,0,2.0,0.0,36.4,1155,202,2,0,96.7,0,-3.8,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.7128,-74.006,12,0,2.0,0.4,32.6,1159,210,-9,0,96.4,0,-3.8,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.7128,-74.006,13,0,2.1,3.2,27.4,1176,201,-17,0,95.8,0,-5.2,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.7128,-74.006,14,0,2.1,3.1,25.5,1163,211,2,0,95.5,0,-1.9,0,27,False,0.4,0.8,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.7128,-74.006,15,0,2.3,2.1,25.2,1133,204,-11,0,95.3,0,-0.3,0,27,False,0.1,0.2,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.7128,-74.006,16,0,2.3,1.1,26.0,1084,195,-3,0,95.1,0,0.8,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.7128,-74.006,17,0,2.4,0.0,25.7,1067,200,0,0,94.9,0,-0.3,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.7128,-74.006,18,0,2.4,0.4,24.8,1032,194,-5,0,94.6,0,-0.9,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.7128,-74.006,19,0,2.4,1.4,25.4,999,211,9,0,94.2,0,0.6,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.7128,-74.006,20,0,2.5,1.2,25.5,953,209,6,0,93.9,0,0.1,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:21,40.7128,-74.006,21,0,2.4,1.2,26.2,923,204,2,0,93.6,0,0.7,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:22,40.7128,-74.006,22,0,2.3,0.1,25.8,927,197,7,0,93.4,0,-0.4,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:23,40.7128,-74.006,23,0,2.4,0.0,25.6,887,199,-8,0,93.1,0,-0.2,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:24,40.7128,-74.006,24,0,2.3,0.3,25.9,859,203,3,0,92.8,0,0.3,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:25,40.7128,-74.006,25,0,2.3,0.8,24.5,889,204,-11,0,92.4,0,-1.4,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:26,40.7128,-74.006,26,0,2.2,0.5,25.2,880,202,4,0,92.2,0,0.7,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:27,40.7128,-74.006,27,0,2.1,0.8,25.5,844,206,-4,0,91.8,0,0.3,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:28,40.7128,-74.006,28,0,2.0,2.4,24.3,856,196,-4,0,91.4,0,-1.2,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:29,40.7128,-74.006,29,0,2.0,2.5,25.5,843,199,10,0,91.0,0,1.2,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:30,40.7128,-74.006,30,0,2.0,4.5,24.7,825,196,16,0,90.6,0,-0.8,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:31,40.7128,-74.006,31,0,2.1,3.3,24.8,843,203,-6,0,90.4,0,0.1,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:32,40.7128,-74.006,32,0,2.1,2.3,24.7,823,206,1,0,90.2,0,-0.1,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:33,40.7128,-74.006,33,0,2.2,3.4,25.1,836,201,9,0,89.8,0,0.4,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:34,40.7128,-74.006,34,0,2.1,3.6,25.8,854,203,18,0,89.4,0,0.7,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:35,40.7128,-74.006,35,0,2.1,4.7,25.0,859,204,0,0,89.0,0,-0.8,0,30,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:36,40.7128,-74.006,36,0,2.1,5.1,25.7,792,205,-1,0,88.7,0,0.7,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:37,40.7128,-74.006,37,0,2.2,4.8,25.1,865,200,1,0,88.4,0,-0.6,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:38,40.7128,-74.006,38,0,2.2,4.2,26.5,839,194,4,0,88.2,0,1.4,0,30,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:39,40.7128,-74.006,39,0,2.2,4.9,25.1,825,200,-8,0,87.8,0,-1.4,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:40,40.7128,-74.006,40,0,2.2,4.7,25.9,824,200,4,0,87.5,0,0.8,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:41,40.7128,-74.006,41,0,2.2,2.9,25.2,819,204,9,0,87.4,0,-0.7,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:42,40.7128,-74.006,42,0,2.2,3.2,25.3,832,200,13,0,87.1,0,0.1,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:43,40.7128,-74.006,43,0,2.2,4.5,24.5,811,188,-3,0,86.6,0,-0.8,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:44,40.7128,-74.006,44,0,2.2,3.7,25.1,844,196,12,0,86.4,0,0.6,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:45,40.7128,-74.006,45,0,2.2,3.3,24.8,831,200,-1,0,86.2,0,-0.3,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:46,40.7128,-74.006,46,0,2.3,2.2,24.8,836,200,7,0,86.0,0,0.0,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:47,40.7128,-74.006,47,0,2.3,1.8,25.2,841,195,20,0,85.7,0,0.4,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:48,40.7128,-74.006,48,0,2.3,1.5,24.5,811,207,-1,0,85.4,0,-0.7,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:49,40.7128,-74.006,49,0,2.4,0.9,25.1,807,197,-11,0,85.2,0,0.6,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:50,40.7128,-74.006,0,1,2.4,1.5,42.9,872,209,22,0,84.8,0,17.8,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:51,40.7128,-74.006,1,1,2.3,0.7,47.8,897,213,6,0,84.6,0,4.9,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:52,40.7128,-74.006,2,1,2.4,0.0,50.0,884,212,1,0,84.4,0,2.2,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:53,40.7128,-74.006,3,1,2.4,0.0,52.6,961,220,21,0,84.1,0,2.6,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:54,40.7128,-74.006,4,1,2.4,0.0,54.6,947,226,-7,0,83.8,0,2.0,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:55,40.7128,-74.006,5,1,2.2,1.9,55.5,979,225,5,0,83.3,0,0.9,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:56,40.7128,-74.006,6,1,2.2,2.8,55.2,1023,222,-3,0,82.9,0,-0.3,0,27,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:57,40.7128,-74.006,7,1,2.1,1.6,52.5,1141,214,-4,0,82.7,0,-2.7,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:58,40.7128,-74.006,8,1,2.1,0.9,50.6,1162,212,-8,0,82.5,0,-1.9,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:59,40.7128,-74.006,9,1,2.1,3.6,46.9,1237,211,-18,0,81.9,0,-3.7,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:00,40.7128,-74.006,10,1,2.2,4.6,44.0,1296,214,-3,0,81.5,0,-2.9,0,31,False,0.2,0.4,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:01,40.7128,-74.006,11,1,2.1,4.6,39.6,1287,212,17,0,81.2,0,-4.4,0,30,False,0.3,0.6,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:02,40.7128,-74.006,12,1,2.1,4.1,35.1,1312,207,-11,0,81.0,0,-4.5,0,29,False,0.5,1.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:03,40.7128,-74.006,13,1,2.1,4.6,30.5,1262,203,-18,0,80.6,0,-4.6,0,30,False,0.1,0.2,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:04,40.7128,-74.006,14,1,2.1,4.5,25.8,1282,204,1,0,80.4,0,-4.7,0,30,False,1.3,2.6,0,1,CONTINUAR EXPLORACAO
1970-01-01 00:01:05,40.7128,-74.006,15,1,2.1,4.8,25.8,1215,210,7,0,80.0,0,0.0,0,30,False,5.5,11.0,0,7,CONTINUAR EXPLORACAO
1970-01-01 00:01:06,40.7128,-74.006,16,1,2.1,4.7,25.7,1217,207,-7,0,79.7,0,-0.1,0,30,False,2.7,5.4,0,4,CONTINUAR EXPLORACAO
1970-01-01 00:01:07,40.7128,-74.006,17,1,2.1,4.1,25.1,1134,205,2,0,79.5,0,-0.6,0,29,False,0.2,0.4,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:08,40.7128,-74.006,18,1,2.1,5.0,25.5,1078,202,2,0,79.1,0,0.4,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:09,40.7128,-74.006,19,1,2.2,3.6,24.7,1071,198,0,0,78.9,0,-0.8,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:10,40.7128,-74.006,20,1,2.2,3.9,26.1,985,199,2,0,78.6,0,1.4,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:11,40.7128,-74.006,21,1,2.2,3.6,25.2,922,193,-5,0,78.3,0,-0.9,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:12,40.7128,-74.006,22,1,2.2,3.6,25.6,953,199,-13,0,78.0,0,0.4,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:13,40.7128,-74.006,23,1,2.3,4.1,25.3,906,204,-7,0,77.7,0,-0.3,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:14,40.7128,-74.006,24,1,2.2,3.8,25.5,895,196,8,0,77.4,0,0.2,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:15,40.7128,-74.006,25,1,2.2,5.0,25.7,878,206,2,0,77.0,0,0.2,0,32,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:16,40.7128,-74.006,26,1,2.2,3.9,25.4,855,196,0,0,76.8,0,-0.3,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:17,40.7128,-74.006,27,1,2.1,5.4,25.6,892,194,-6,0,76.4,0,0.2,0,31,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:18,40.7128,-74.006,28,1,2.1,6.0,24.9,861,204,-10,0,76.0,0,-0.7,0,33,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:19,40.7128,-74.006,29,1,2.0,4.8,25.3,840,201,-6,0,75.8,0,0.4,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:20,40.7128,-74.006,30,1,2.0,4.7,25.3,855,202,-8,0,75.5,0,0.0,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:21,40.7128,-74.006,31,1,1.9,2.2,24.8,849,192,14,0,75.5,0,-0.5,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:22,40.7128,-74.006,32,1,1.9,0.6,25.4,863,207,13,0,75.3,0,0.6,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:23,40.7128,-74.006,33,1,1.9,0.5,24.3,847,201,-2,0,75.0,0,-1.1,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:24,40.7128,-74.006,34,1,1.8,0.3,26.2,828,206,-4,0,74.8,0,1.9,0,18,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:25,40.7128,-74.006,35,1,1.8,0.0,25.0,827,201,-16,0,74.5,0,-1.2,0,18,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:01:26,40.7128,-74.006,36,1,1.8,0.0,25.3,850,206,-6,0,74.2,0,0.3,0,18,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
