Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.712797,-74.006002,0,0,2.0,0.0,24.8,645,107,2,0,100.0,0,0.0,0,20,False,0.0,0.0,0,198,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.712795,-74.005984,1,0,2.0,0.0,24.6,614,105,5,0,99.9,0,-0.2,0,20,False,0.0,0.0,0,120,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.712787,-74.005971,2,0,2.1,0.5,25.5,584,98,9,0,99.8,0,0.9,0,22,False,0.0,0.0,0,87,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.712782,-74.00598,3,0,2.0,0.8,25.6,592,105,12,0,99.7,0,0.1,0,21,False,0.0,0.0,0,58,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.712783,-74.00599,4,0,2.0,0.5,26.0,609,109,0,0,99.6,0,0.4,0,21,False,0.0,0.0,0,89,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.712792,-74.005985,5,0,2.1,0.2,25.4,624,95,4,0,99.6,0,-0.6,0,21,False,0.0,0.0,0,115,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.712797,-74.005987,6,0,2.1,0.9,24.8,658,94,0,0,99.4,0,-0.6,0,22,False,0.0,0.0,0,161,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.712792,-74.005978,7,0,2.1,1.3,24.4,616,101,-20,0,99.3,0,-0.4,0,23,False,0.0,0.0,0,179,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.712792,-74.005969,8,0,2.0,0.0,25.3,679,104,2,0,99.4,0,0.9,0,20,False,0.0,0.0,0,101,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.71279,-74.005969,9,0,2.0,1.7,26.4,648,100,2,0,99.1,0,1.1,0,23,False,0.0,0.0,0,38,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.712782,-74.005961,10,0,2.1,3.8,25.4,666,102,6,0,98.8,0,-1.0,0,28,False,0.0,0.0,0,176,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.712777,-74.005952,11,0,2.1,3.6,25.7,675,97,3,0,98.8,0,0.3,0,28,False,0.0,0.0,0,115,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.712785,-74.005936,12,0,2.1,2.7,24.7,652,94,-3,0,98.8,0,-1.0,0,26,False,0.0,0.0,0,184,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.712786,-74.005924,13,0,2.0,3.8,25.4,689,102,-4,0,98.6,0,0.7,0,27,False,0.0,0.0,0,87,CONTINUAR EXPLORACAO
