Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.0,0.0,39.7,890,211,0,0,100.0,0,0.0,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,2.0,0.0,43.2,902,202,-6,0,100.0,0,3.5,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,2.0,0.8,45.9,881,204,0,0,99.9,0,2.7,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,2.1,0.6,47.9,949,214,-10,0,99.8,0,2.0,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,2.2,1.4,51.0,944,215,3,0,99.7,0,3.1,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,2.0,1.3,50.6,959,212,0,0,99.7,0,-0.4,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,2.1,0.9,49.3,1006,218,16,0,99.7,0,-1.3,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,2.2,0.5,47.9,1041,211,-5,0,99.7,0,-1.4,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,2.2,2.0,46.8,1104,220,0,0,99.6,0,-1.1,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,2.2,1.7,42.1,1121,215,2,0,99.6,0,-4.7,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,2.2,0.8,39.8,1167,203,-3,0,99.6,0,-2.3,0,23,False,0.2,0.4,0,0,CONTINUAR EXPLORACAO
