Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006,0,0,2.0,0.0,38.4,886,200,-1,0,100.0,0,0.0,0,20,False,0.0,0.0,0,165,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.7128,-74.006,1,0,1.9,0.0,42.9,889,217,-11,0,99.9,0,4.5,0,19,False,0.0,0.0,0,150,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.7128,-74.006,2,0,1.9,0.0,45.3,907,214,-10,0,99.8,0,2.4,0,19,False,0.0,0.0,0,100,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.006,3,0,2.0,0.0,47.3,934,222,-9,0,99.6,0,2.0,0,20,False,0.0,0.0,0,52,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.7128,-74.006,4,0,1.9,0.0,50.6,935,221,-13,0,99.5,0,3.3,0,19,False,0.0,0.0,0,181,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.7128,-74.006,5,0,1.9,0.3,50.4,988,226,0,0,99.4,0,-0.2,0,19,False,0.0,0.0,0,48,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.7128,-74.006,6,0,1.9,0.0,49.8,1011,212,30,0,99.3,0,-0.6,0,19,False,0.0,0.0,0,152,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.7128,-74.006,7,0,1.9,0.3,47.9,1059,229,7,0,99.1,0,-1.9,0,19,False,0.0,0.0,0,83,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.7128,-74.006,8,0,1.9,0.0,46.6,1117,210,4,0,99.0,0,-1.3,0,19,False,0.0,0.0,0,89,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.006,9,0,1.8,0.7,43.1,1141,217,-21,0,98.8,0,-3.5,0,19,False,0.0,0.0,0,141,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.7128,-74.006,10,0,1.8,0.9,39.2,1175,204,-20,0,98.7,0,-3.9,0,19,False,0.1,0.2,0,18,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.7128,-74.006,11,0,1.9,2.2,36.0,1150,215,22,0,98.5,0,-3.2,0,23,False,0.9,1.8,0,102,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.7128,-74.006,12,0,1.9,2.0,32.4,1144,204,-5,0,98.4,0,-3.6,0,23,False,0.2,0.4,0,188,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.7128,-74.006,13,0,1.9,1.8,27.6,1163,205,0,0,98.3,0,-4.8,0,22,False,0.9,1.8,0,161,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.7128,-74.006,14,0,1.9,1.2,25.3,1124,209,14,0,98.2,0,-2.3,0,21,False,3.1,6.2,0,10,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.7128,-74.006,15,0,2.0,3.6,24.7,1100,206,18,0,97.8,0,-0.6,0,27,False,4.6,9.2,0,10,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.7128,-74.006,16,0,2.1,4.1,25.4,1086,205,9,0,97.7,0,0.7,0,29,False,3.1,6.2,0,118,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.7128,-74.006,17,0,2.1,6.2,24.6,1081,201,22,0,97.3,0,-0.8,0,33,False,2.8,5.6,0,91,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.7128,-74.006,18,0,2.1,7.0,25.4,1012,205,11,0,97.1,0,0.8,0,35,False,0.3,0.6,0,174,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.7128,-74.006,19,0,2.0,8.2,24.9,987,201,-4,0,96.9,0,-0.5,0,36,False,0.0,0.0,0,127,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.7128,-74.006,20,0,2.1,9.3,24.5,974,202,-16,0,96.7,0,-0.4,0,39,False,0.0,0.0,0,53,CONTINUAR EXPLORACAO
1970-01-01 00:00:21,40.7128,-74.006,21,0,2.1,8.8,25.3,988,202,-17,0,96.6,0,0.8,0,38,False,0.0,0.0,0,6,CONTINUAR EXPLORACAO
1970-01-01 00:00:22,40.7128,-74.006,22,0,2.1,7.7,25.2,910,201,0,0,96.6,0,-0.1,0,36,False,0.0,0.0,0,99,CONTINUAR EXPLORACAO
