Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.712783,-74.005999,0,0,1.9,0.1,25.1,632,88,18,0,100.0,0,0.0,0,19,False,0.0,0.0,0,132,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.712775,-74.006015,1,0,1.9,0.0,25.7,610,86,-18,0,99.9,0,0.6,0,19,False,0.0,0.0,0,57,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.712788,-74.006004,2,0,1.9,1.3,25.4,623,93,-6,0,99.7,0,-0.3,0,21,False,0.0,0.0,0,196,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.712777,-74.006003,3,0,2.0,0.5,24.9,635,108,-6,0,99.7,0,-0.5,0,21,False,0.0,0.0,0,31,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.71279,-74.005997,4,0,1.9,0.0,24.7,625,97,-6,0,99.7,0,-0.2,0,19,False,0.0,0.0,0,52,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.712797,-74.005997,5,0,1.9,0.0,25.0,636,104,-2,0,99.6,0,0.3,0,19,False,0.0,0.0,0,113,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.712796,-74.005998,6,0,1.9,0.6,25.9,625,97,8,0,99.5,0,0.9,0,20,False,0.0,0.0,0,87,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.712789,-74.005987,7,0,1.9,1.0,25.4,636,95,-12,0,99.3,0,-0.5,0,21,False,0.0,0.0,0,197,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.712784,-74.005979,8,0,1.9,2.4,25.9,620,103,-2,0,99.1,0,0.5,0,23,False,0.0,0.0,0,138,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.7128,-74.005999,9,0,1.9,2.6,25.3,613,96,10,0,99.0,0,-0.6,0,24,False,0.0,0.0,0,20,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.712802,-74.006012,10,0,1.9,1.5,25.5,607,101,0,0,99.0,0,0.2,0,22,False,0.0,0.0,0,185,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.712796,-74.006025,11,0,1.9,2.3,24.8,596,103,11,0,98.9,0,-0.7,0,23,False,0.0,0.0,0,122,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.712781,-74.006027,12,0,1.8,2.7,26.0,606,100,-3,0,98.8,0,1.2,0,23,False,0.0,0.0,0,155,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.712797,-74.00601,13,0,1.8,1.9,25.1,621,98,7,0,98.8,0,-0.9,0,21,False,0.0,0.0,0,44,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.712796,-74.006003,14,0,1.7,0.7,26.4,639,98,-20,0,98.8,0,1.3,0,18,False,0.0,0.0,0,44,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.71279,-74.005997,15,0,1.7,1.4,25.4,603,96,-19,0,98.7,0,-1.0,0,19,False,0.0,0.0,0,29,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.712785,-74.006014,16,0,1.8,1.6,24.2,638,93,4,0,98.6,0,-1.2,0,21,False,0.0,0.0,0,80,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.712813,-74.006022,17,0,1.8,1.9,24.9,636,107,4,0,98.4,0,0.7,0,21,False,0.0,0.0,0,90,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.712804,-74.006026,18,0,1.7,1.5,24.8,611,94,3,0,98.4,0,-0.1,0,20,False,0.0,0.0,0,109,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.712801,-74.006034,19,0,1.7,2.8,24.9,598,98,-14,0,98.2,0,0.1,0,22,False,0.0,0.0,0,185,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.712801,-74.006029,20,0,1.8,2.6,25.5,633,99,8,0,98.1,0,0.6,0,23,False,0.0,0.0,0,136,CONTINUAR EXPLORACAO
1970-01-01 00:00:21,40.712794,-74.006033,21,0,1.8,3.8,25.5,630,102,-11,0,97.9,0,0.0,0,25,False,0.0,0.0,0,169,CONTINUAR EXPLORACAO
1970-01-01 00:00:22,40.712792,-74.006028,22,0,1.8,4.4,25.1,617,94,5,0,97.8,0,-0.4,0,26,False,0.0,0.0,0,94,CONTINUAR EXPLORACAO
