Timestamp,Latitude,Longitude,Posicao_X,Posicao_Y,Profundidade_Z_m,Angulacao_Roll_Graus,Temp_C,CO2_ppm,CO_ppm,Metano_ppm,Risco_Estrutural,Bateria_Robo_Perc,Vitima_Presente_GT,Tendencia_Temp_C,Risco_Previsto_Futuro,Custo_Rota,Vitima_Detectada,Vitima_Confianca_Perc,Score_Vitima,Score_Risco_Estrutural,Prioridade_Resgate,Comando_Logistico
1970-01-01 00:00:00,40.7128,-74.006001,0,0,2.0,0.0,25.0,625,98,3,0,100.0,0,0.0,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:01,40.712804,-74.006004,1,0,1.9,0.0,24.7,670,98,-12,0,100.0,0,-0.3,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:02,40.712807,-74.006004,2,0,1.9,0.0,24.9,630,89,5,0,100.0,0,0.2,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:03,40.7128,-74.005996,3,0,2.0,1.7,24.7,608,103,13,0,99.8,0,-0.2,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:04,40.712795,-74.005988,4,0,2.0,2.0,25.5,636,99,-13,0,99.7,0,0.8,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:05,40.712796,-74.006007,5,0,2.0,2.8,25.5,654,100,0,0,99.6,0,0.0,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:06,40.712803,-74.005993,6,0,2.0,2.4,25.6,652,95,5,0,99.6,0,0.1,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:07,40.712807,-74.005995,7,0,2.0,3.2,26.2,610,103,-12,0,99.5,0,0.6,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:08,40.712807,-74.00601,8,0,2.1,3.9,23.8,645,111,2,0,99.4,0,-2.4,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:09,40.712799,-74.006016,9,0,2.0,4.6,24.7,618,103,-6,0,99.4,0,0.9,0,29,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:10,40.712813,-74.006008,10,0,2.0,4.4,25.3,615,94,-8,0,99.4,0,0.6,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:11,40.712826,-74.005994,11,0,2.0,2.7,25.9,612,98,-8,0,99.5,0,0.6,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:12,40.712829,-74.005988,12,0,2.0,2.4,24.9,637,96,6,0,99.5,0,-1.0,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:13,40.712815,-74.006005,13,0,2.0,2.1,25.1,647,104,3,0,99.5,0,0.2,0,24,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:14,40.712807,-74.006007,14,0,1.9,0.8,24.2,628,104,0,0,99.6,0,-0.9,0,20,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:15,40.712818,-74.005985,15,0,1.9,0.0,25.4,620,100,-2,0,99.7,0,1.2,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:16,40.712823,-74.005966,16,0,1.9,0.0,24.9,579,101,4,0,99.7,0,-0.5,0,19,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:17,40.712831,-74.005965,17,0,2.0,0.6,25.9,652,102,-8,0,99.6,0,1.0,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:18,40.712833,-74.005974,18,0,2.0,0.8,25.9,628,97,13,0,99.6,0,0.0,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:19,40.712818,-74.005978,19,0,2.0,0.5,25.2,639,97,8,0,99.6,0,-0.7,0,21,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:20,40.712821,-74.00597,20,0,1.9,3.4,25.2,604,99,13,0,99.3,0,0.0,0,25,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:21,40.712808,-74.005969,21,0,1.9,4.7,25.4,622,103,3,0,99.1,0,0.2,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:22,40.712797,-74.005966,22,0,1.9,3.9,25.0,598,94,13,0,99.2,0,-0.4,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:23,40.712814,-74.005963,23,0,1.9,4.9,25.0,605,99,-10,0,99.0,0,0.0,0,28,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:24,40.712821,-74.005963,24,0,2.0,3.2,25.0,611,92,-6,0,99.2,0,0.0,0,26,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:25,40.712816,-74.005958,25,0,1.8,2.7,24.8,616,104,-1,0,99.2,0,-0.2,0,23,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:26,40.712826,-74.005951,26,0,1.8,2.0,25.5,602,95,-6,0,99.3,0,0.7,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:27,40.712834,-74.005949,27,0,1.8,2.2,25.4,652,100,-8,0,99.2,0,-0.1,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
1970-01-01 00:00:28,40.712828,-74.005944,28,0,1.8,2.3,25.1,636,90,-8,0,99.2,0,-0.3,0,22,False,0.0,0.0,0,0,CONTINUAR EXPLORACAO
